order_id,order_placed_at,order_delivered_at
1529917,2023-03-13 00:39:25,2023-03-13 00:54:27.026135
1529918,2023-03-13 00:39:30,2023-03-13 04:56:14.738188
1529919,2023-03-13 00:43:04,2023-03-13 00:59:20.164037
1529920,2023-03-13 00:46:44,2023-03-13 01:02:22.520509
1529921,2023-03-13 00:47:26,2023-03-13 01:07:22.064844
1529922,2023-03-13 00:48:37,2023-03-13 01:03:54.978255
1529923,2023-03-13 00:50:55,2023-03-13 01:08:27.616395
1529924,2023-03-13 00:55:11,2023-03-13 01:10:21.045255
1529925,2023-03-13 00:55:55,2023-03-13 01:11:05.256160
1529926,2023-03-13 01:00:49,2023-03-13 01:16:35.673299
1529927,2023-03-13 01:08:58,2023-03-13 01:24:10.007533
1529928,2023-03-13 01:10:42,2023-03-13 01:25:43.574526
1529929,2023-03-13 01:19:14,2023-03-13 01:34:30.396366
1529930,2023-03-13 01:21:30,2023-03-13 01:39:05.388842
1529931,2023-03-13 01:22:22,2023-03-13 01:37:29.632426
1529932,2023-03-13 01:26:16,2023-03-13 01:45:54.857737
1529933,2023-03-13 01:28:16,2023-03-13 01:44:08.257477
1529934,2023-03-13 01:28:43,2023-03-13 04:13:27.458065
1529935,2023-03-13 01:33:54,2023-03-13 01:49:09.065102
1529936,2023-03-13 01:41:11,2023-03-13 01:58:24.289245
1529937,2023-03-13 01:41:56,2023-03-13 01:58:01.406503
1529938,2023-03-13 01:43:09,2023-03-13 01:58:16.319066
1529939,2023-03-13 01:44:11,2023-03-13 01:59:59.426084
1529940,2023-03-13 01:44:50,2023-03-13 01:59:56.737140
1529941,2023-03-13 01:48:24,2023-03-13 02:03:58.646359
1529942,2023-03-13 01:54:12,2023-03-13 02:10:22.393739
1529943,2023-03-13 01:55:09,2023-03-13 02:10:17.683286
1529944,2023-03-13 02:00:08,2023-03-13 02:15:26.483780
1529945,2023-03-13 02:03:09,2023-03-13 02:19:40.982438
1529946,2023-03-13 02:05:00,2023-03-13 02:20:38.524594
1529947,2023-03-13 02:08:16,2023-03-13 02:24:26.595415
1529948,2023-03-13 02:10:54,2023-03-13 02:25:57.861465
1529949,2023-03-13 02:12:35,2023-03-13 02:27:55.813690
1529950,2023-03-13 02:12:39,2023-03-13 02:28:23.160126
1529951,2023-03-13 02:14:16,2023-03-13 02:29:21.985053
1529952,2023-03-13 02:16:35,2023-03-13 02:31:36.210479
1529953,2023-03-13 02:19:31,2023-03-13 02:35:46.290976
1529954,2023-03-13 02:21:03,2023-03-13 02:38:10.924236
1529955,2023-03-13 02:21:03,2023-03-13 02:37:07.223770
1529956,2023-03-13 02:26:42,2023-03-13 02:42:03.187493
1529957,2023-03-13 02:30:23,2023-03-13 02:47:30.538203
1529958,2023-03-13 02:33:01,2023-03-13 02:48:27.918436
1529959,2023-03-13 02:34:30,2023-03-13 02:49:36.507953
1529960,2023-03-13 02:36:40,2023-03-13 02:53:15.527029
1529961,2023-03-13 02:39:42,2023-03-13 03:02:21.624981
1529962,2023-03-13 02:40:54,2023-03-13 02:56:42.968039
1529963,2023-03-13 02:41:16,2023-03-13 02:57:06.040877
1529964,2023-03-13 02:48:54,2023-03-13 03:05:42.602970
1529965,2023-03-13 02:49:48,2023-03-13 03:04:54.099864
1529966,2023-03-13 02:51:40,2023-03-13 03:06:47.644395
1529967,2023-03-13 02:55:37,2023-03-13 03:10:56.720940
1529968,2023-03-13 02:56:00,2023-03-13 03:11:00.293491
1529969,2023-03-13 02:56:14,2023-03-13 03:11:18.152626
1529970,2023-03-13 02:56:47,2023-03-13 03:14:28.869413
1529971,2023-03-13 02:59:41,2023-03-13 03:17:47.425184
1529972,2023-03-13 02:59:50,2023-03-13 03:16:06.910013
1529973,2023-03-13 03:05:53,2023-03-13 03:21:20.468771
1529974,2023-03-13 03:06:07,2023-03-13 03:23:58.716908
1529975,2023-03-13 03:07:41,2023-03-13 03:22:56.609886
1529976,2023-03-13 03:12:29,2023-03-13 03:28:19.500389
1529977,2023-03-13 03:12:40,2023-03-13 03:40:32.113349
1529978,2023-03-13 03:19:30,2023-03-13 03:34:54.397103
1529979,2023-03-13 03:24:18,2023-03-13 03:39:19.437900
1529980,2023-03-13 03:28:14,2023-03-13 03:43:15.505050
1529981,2023-03-13 03:29:50,2023-03-13 03:47:36.319684
1529982,2023-03-13 03:31:00,2023-03-13 03:46:44.684708
1529983,2023-03-13 03:31:11,2023-03-13 03:46:55.220701
1529984,2023-03-13 03:40:01,2023-03-13 03:55:39.373640
1529985,2023-03-13 03:40:11,2023-03-13 03:59:07.941116
1529986,2023-03-13 03:41:27,2023-03-13 03:57:38.792530
1529987,2023-03-13 03:41:44,2023-03-13 03:59:01.971785
1529988,2023-03-13 03:43:57,2023-03-13 03:59:14.303425
1529989,2023-03-13 03:44:16,2023-03-13 03:59:41.066923
1529990,2023-03-13 03:44:22,2023-03-13 03:59:27.977771
1529991,2023-03-13 03:52:41,2023-03-13 04:09:03.750365
1529992,2023-03-13 03:59:01,2023-03-13 04:17:01.818565
1529993,2023-03-13 03:59:58,2023-03-13 04:15:15.307325
1529994,2023-03-13 04:02:01,2023-03-13 04:19:00.136754
1529995,2023-03-13 04:04:20,2023-03-13 04:20:02.342332
1529996,2023-03-13 04:06:07,2023-03-13 04:21:12.252830
1529997,2023-03-13 04:08:47,2023-03-13 04:23:50.101495
1529998,2023-03-13 04:12:10,2023-03-13 04:28:36.483534
1529999,2023-03-13 04:13:12,2023-03-13 04:31:29.630583
1530000,2023-03-13 04:13:50,2023-03-13 04:43:35.764175
1530001,2023-03-13 04:18:07,2023-03-13 04:34:05.031252
1530002,2023-03-13 04:22:23,2023-03-13 04:37:38.951673
1530003,2023-03-13 04:22:37,2023-03-13 04:38:08.738754
1530004,2023-03-13 04:23:31,2023-03-13 04:39:45.050686
1530005,2023-03-13 04:23:43,2023-03-13 04:38:55.569648
1530006,2023-03-13 04:24:25,2023-03-13 04:44:37.611908
1530007,2023-03-13 04:27:57,2023-03-13 04:44:12.313201
1530008,2023-03-13 04:28:57,2023-03-13 04:44:42.784610
1530009,2023-03-13 04:33:10,2023-03-13 04:51:09.599527
1530010,2023-03-13 04:36:19,2023-03-13 04:52:20.900578
1530011,2023-03-13 04:39:12,2023-03-13 04:54:54.506498
1530012,2023-03-13 04:43:26,2023-03-13 04:59:06.663184
1530013,2023-03-13 04:44:55,2023-03-13 05:01:52.452951
1530014,2023-03-13 04:49:35,2023-03-13 05:06:35.890989
1530015,2023-03-13 04:51:09,2023-03-13 05:06:21.909241
1530016,2023-03-13 04:51:25,2023-03-13 05:08:33.493400
1530017,2023-03-13 04:52:20,2023-03-13 05:08:07.533639
1530018,2023-03-13 04:53:20,2023-03-13 05:09:53.414186
1530019,2023-03-13 04:55:05,2023-03-13 05:10:19.945524
1530020,2023-03-13 04:56:06,2023-03-13 05:14:16.264320
1530021,2023-03-13 04:56:26,2023-03-13 05:13:41.607723
1530022,2023-03-13 04:58:05,2023-03-13 05:18:21.577504
1530023,2023-03-13 05:04:09,2023-03-13 05:19:15.565208
1530024,2023-03-13 05:07:50,2023-03-13 05:23:05.124343
1530025,2023-03-13 05:11:55,2023-03-13 05:27:20.077544
1530026,2023-03-13 05:12:57,2023-03-13 05:27:57.654070
1530027,2023-03-13 05:14:11,2023-03-13 05:29:15.309300
1530028,2023-03-13 05:16:27,2023-03-13 05:35:53.176499
1530029,2023-03-13 05:19:09,2023-03-13 05:37:37.795185
1530030,2023-03-13 05:24:11,2023-03-13 05:40:22.590561
1530031,2023-03-13 05:25:30,2023-03-13 05:44:56.937457
1530032,2023-03-13 05:26:12,2023-03-13 05:41:12.366873
1530033,2023-03-13 05:27:34,2023-03-13 05:44:07.046187
1530034,2023-03-13 05:30:19,2023-03-13 05:45:22.228878
1530035,2023-03-13 05:45:29,2023-03-13 06:00:55.131624
1530036,2023-03-13 05:45:56,2023-03-13 06:04:30.823795
1530037,2023-03-13 05:47:20,2023-03-13 06:02:43.620406
1530038,2023-03-13 05:48:17,2023-03-13 06:04:37.503384
1530039,2023-03-13 05:51:20,2023-03-13 06:08:26.573912
1530040,2023-03-13 05:55:57,2023-03-13 06:13:50.283071
1530041,2023-03-13 05:58:37,2023-03-13 06:15:02.500801
1530042,2023-03-13 05:59:07,2023-03-13 06:15:27.691159
1530043,2023-03-13 06:00:07,2023-03-13 06:17:30.141147
1530044,2023-03-13 06:05:04,2023-03-13 06:20:30.543245
1530045,2023-03-13 06:05:22,2023-03-13 06:21:45.556995
1530046,2023-03-13 06:05:29,2023-03-13 06:21:19.975657
1530047,2023-03-13 06:11:00,2023-03-13 06:26:19.926086
1530048,2023-03-13 06:11:11,2023-03-13 06:26:42.021349
1530049,2023-03-13 06:19:31,2023-03-13 06:36:09.886817
1530050,2023-03-13 06:19:42,2023-03-13 06:34:54.229514
1530051,2023-03-13 06:21:57,2023-03-13 06:37:57.444681
1530052,2023-03-13 06:22:33,2023-03-13 06:38:02.294530
1530053,2023-03-13 06:23:34,2023-03-13 06:42:16.094317
1530054,2023-03-13 06:32:15,2023-03-13 06:49:44.138776
1530055,2023-03-13 06:32:42,2023-03-13 06:48:11.513138
1530056,2023-03-13 06:35:27,2023-03-13 06:50:28.218910
1530057,2023-03-13 06:41:28,2023-03-13 06:56:48.267445
1530058,2023-03-13 06:45:06,2023-03-13 07:00:52.069083
1530059,2023-03-13 06:48:50,2023-03-13 07:06:17.110081
1530060,2023-03-13 06:52:35,2023-03-13 07:07:53.489729
1530061,2023-03-13 06:55:41,2023-03-13 07:11:40.946397
1530062,2023-03-13 06:57:20,2023-03-13 07:16:54.526189
1530063,2023-03-13 06:58:29,2023-03-13 07:13:56.255182
1530064,2023-03-13 07:02:12,2023-03-13 07:31:14.586168
1530065,2023-03-13 07:02:47,2023-03-13 07:31:33.229399
1530066,2023-03-13 07:03:17,2023-03-13 07:18:37.534449
1530067,2023-03-13 07:04:11,2023-03-13 07:19:38.047264
1530068,2023-03-13 07:05:03,2023-03-13 07:21:56.425142
1530069,2023-03-13 07:09:31,2023-03-13 07:24:38.350562
1530070,2023-03-13 07:10:07,2023-03-13 07:25:09.443832
1530071,2023-03-13 07:10:43,2023-03-13 07:27:07.855069
1530072,2023-03-13 07:10:44,2023-03-13 07:26:41.174928
1530073,2023-03-13 07:14:00,2023-03-13 07:30:53.067710
1530074,2023-03-13 07:14:32,2023-03-13 07:29:32.485341
1530075,2023-03-13 07:15:35,2023-03-13 07:30:36.743280
1530076,2023-03-13 07:21:19,2023-03-13 07:36:22.412909
1530077,2023-03-13 07:21:46,2023-03-13 07:36:48.686426
1530078,2023-03-13 07:29:55,2023-03-13 07:45:20.048846
1530079,2023-03-13 07:33:11,2023-03-13 07:48:11.277310
1530080,2023-03-13 07:37:13,2023-03-13 07:52:17.489274
1530081,2023-03-13 07:40:33,2023-03-13 07:56:19.127956
1530082,2023-03-13 07:41:54,2023-03-13 07:59:10.490482
1530083,2023-03-13 07:42:30,2023-03-13 08:04:20.681463
1530084,2023-03-13 07:45:39,2023-03-13 08:01:05.117572
1530085,2023-03-13 07:48:16,2023-03-13 08:04:19.278421
1530086,2023-03-13 07:49:40,2023-03-13 08:05:21.923335
1530087,2023-03-13 07:53:22,2023-03-13 10:39:25.501629
1530088,2023-03-13 07:58:21,2023-03-13 08:13:54.122614
1530089,2023-03-13 08:03:27,2023-03-13 08:19:04.335802
1530090,2023-03-13 08:06:29,2023-03-13 08:24:40.236927
1530091,2023-03-13 08:08:28,2023-03-13 08:24:34.821830
1530092,2023-03-13 08:11:43,2023-03-13 08:27:38.859184
1530093,2023-03-13 08:12:05,2023-03-13 08:28:45.351304
1530094,2023-03-13 08:19:14,2023-03-13 08:34:21.088069
1530095,2023-03-13 08:20:09,2023-03-13 08:35:51.300028
1530096,2023-03-13 08:26:32,2023-03-13 08:42:24.554024
1530097,2023-03-13 08:26:54,2023-03-13 08:42:32.908135
1530098,2023-03-13 08:32:43,2023-03-13 08:48:18.590222
1530099,2023-03-13 08:34:44,2023-03-13 11:13:40.029188
1530100,2023-03-13 08:41:21,2023-03-13 08:56:27.419463
1530101,2023-03-13 08:44:33,2023-03-13 09:00:29.558057
1530102,2023-03-13 08:45:10,2023-03-13 09:01:01.435930
1530103,2023-03-13 08:46:48,2023-03-13 09:01:52.781367
1530104,2023-03-13 08:47:44,2023-03-13 09:04:42.848081
1530105,2023-03-13 08:48:25,2023-03-13 09:03:37.485834
1530106,2023-03-13 08:52:41,2023-03-13 09:08:24.217685
1530107,2023-03-13 08:54:42,2023-03-13 09:09:48.464206
1530108,2023-03-13 09:01:15,2023-03-13 09:16:49.595696
1530109,2023-03-13 09:08:05,2023-03-13 09:23:39.166126
1530110,2023-03-13 09:08:51,2023-03-13 09:23:58.271899
1530111,2023-03-13 09:09:00,2023-03-13 09:24:05.310522
1530112,2023-03-13 09:09:33,2023-03-13 09:25:06.625031
1530113,2023-03-13 09:15:50,2023-03-13 09:34:26.400274
1530114,2023-03-13 09:20:07,2023-03-13 09:36:02.013461
1530115,2023-03-13 09:20:12,2023-03-13 09:36:35.489605
1530116,2023-03-13 09:21:52,2023-03-13 09:39:56.316485
1530117,2023-03-13 09:23:06,2023-03-13 09:38:25.887060
1530118,2023-03-13 09:23:52,2023-03-13 09:39:30.635298
1530119,2023-03-13 09:26:20,2023-03-13 09:41:26.179446
1530120,2023-03-13 09:28:13,2023-03-13 09:44:23.355588
1530121,2023-03-13 09:39:39,2023-03-13 09:56:32.558927
1530122,2023-03-13 09:41:22,2023-03-13 10:02:10.054519
1530123,2023-03-13 09:41:27,2023-03-13 10:00:22.929884
1530124,2023-03-13 09:47:03,2023-03-13 10:04:22.238700
1530125,2023-03-13 09:51:17,2023-03-13 10:08:03.562877
1530126,2023-03-13 09:57:20,2023-03-13 10:16:00.857960
1530127,2023-03-13 10:01:55,2023-03-13 10:23:02.264570
1530128,2023-03-13 10:07:24,2023-03-13 10:23:05.241404
1530129,2023-03-13 10:07:28,2023-03-13 10:22:44.971977
1530130,2023-03-13 10:09:41,2023-03-13 10:24:50.370545
1530131,2023-03-13 10:10:36,2023-03-13 10:26:45.196960
1530132,2023-03-13 10:10:57,2023-03-13 10:34:33.164681
1530133,2023-03-13 10:12:03,2023-03-13 10:29:30.527432
1530134,2023-03-13 10:17:16,2023-03-13 10:42:10.513446
1530135,2023-03-13 10:17:49,2023-03-13 10:33:19.997780
1530136,2023-03-13 10:20:49,2023-03-13 10:36:01.255759
1530137,2023-03-13 10:21:12,2023-03-13 10:36:13.243452
1530138,2023-03-13 10:25:21,2023-03-13 10:40:53.438763
1530139,2023-03-13 10:26:29,2023-03-13 10:42:09.848967
1530140,2023-03-13 10:27:50,2023-03-13 10:42:53.640067
1530141,2023-03-13 10:33:55,2023-03-13 10:51:40.601453
1530142,2023-03-13 10:34:16,2023-03-13 10:52:05.220938
1530143,2023-03-13 10:37:54,2023-03-13 11:22:47.369009
1530144,2023-03-13 10:39:01,2023-03-13 10:55:52.566142
1530145,2023-03-13 10:39:15,2023-03-13 10:58:30.288080
1530146,2023-03-13 10:43:06,2023-03-13 10:58:30.919085
1530147,2023-03-13 10:48:30,2023-03-13 11:03:30.642754
1530148,2023-03-13 10:54:55,2023-03-13 11:10:21.999902
1530149,2023-03-13 10:57:01,2023-03-13 11:15:21.629013
1530150,2023-03-13 11:03:12,2023-03-13 11:25:47.565550
1530151,2023-03-13 11:10:40,2023-03-13 11:25:55.230896
1530152,2023-03-13 11:14:33,2023-03-13 11:30:22.714235
1530153,2023-03-13 11:17:04,2023-03-13 11:32:41.125234
1530154,2023-03-13 11:22:19,2023-03-13 11:38:50.861516
1530155,2023-03-13 11:22:45,2023-03-13 11:38:47.930144
1530156,2023-03-13 11:23:12,2023-03-13 11:38:39.413026
1530157,2023-03-13 11:37:45,2023-03-13 11:53:18.442330
1530158,2023-03-13 11:40:20,2023-03-13 11:55:54.790653
1530159,2023-03-13 11:40:23,2023-03-13 12:03:51.524594
1530160,2023-03-13 11:40:49,2023-03-13 12:07:40.365194
1530161,2023-03-13 11:43:36,2023-03-13 11:58:48.474432
1530162,2023-03-13 11:47:45,2023-03-13 12:02:54.514732
1530163,2023-03-13 11:52:27,2023-03-13 12:07:33.522834
1530164,2023-03-13 11:58:43,2023-03-13 12:17:22.304459
1530165,2023-03-13 12:00:58,2023-03-13 12:18:30.012545
1530166,2023-03-13 12:03:55,2023-03-13 12:19:40.193263
1530167,2023-03-13 12:04:16,2023-03-13 12:19:51.500164
1530168,2023-03-13 12:07:04,2023-03-13 12:52:54.432973
1530169,2023-03-13 12:10:59,2023-03-13 12:26:08.470299
1530170,2023-03-13 12:11:20,2023-03-13 12:59:35.054178
1530171,2023-03-13 12:13:05,2023-03-13 12:38:41.246440
1530172,2023-03-13 12:16:20,2023-03-13 12:37:59.576239
1530173,2023-03-13 12:18:02,2023-03-13 12:33:16.979562
1530174,2023-03-13 12:19:49,2023-03-13 12:35:15.828974
1530175,2023-03-13 12:20:04,2023-03-13 12:37:05.220739
1530176,2023-03-13 12:20:39,2023-03-13 12:36:06.326870
1530177,2023-03-13 12:20:41,2023-03-13 12:41:11.490071
1530178,2023-03-13 12:21:59,2023-03-13 12:37:19.480537
1530179,2023-03-13 12:31:59,2023-03-13 12:47:06.943128
1530180,2023-03-13 12:36:40,2023-03-13 12:52:04.485893
1530181,2023-03-13 12:37:45,2023-03-13 13:00:04.862908
1530182,2023-03-13 12:42:53,2023-03-13 12:58:18.556301
1530183,2023-03-13 12:43:10,2023-03-13 12:58:14.399832
1530184,2023-03-13 12:44:07,2023-03-13 12:59:55.727896
1530185,2023-03-13 12:44:12,2023-03-13 13:00:04.904042
1530186,2023-03-13 12:56:23,2023-03-13 13:11:26.561475
1530187,2023-03-13 12:57:55,2023-03-13 13:13:10.213387
1530188,2023-03-13 13:00:00,2023-03-13 13:15:40.644424
1530189,2023-03-13 13:03:44,2023-03-13 13:18:57.975373
1530190,2023-03-13 13:15:29,2023-03-13 13:31:03.857395
1530191,2023-03-13 13:16:00,2023-03-13 13:58:33.185047
1530192,2023-03-13 13:18:01,2023-03-13 13:33:21.442430
1530193,2023-03-13 13:18:05,2023-03-13 13:35:20.804195
1530194,2023-03-13 13:18:42,2023-03-13 13:35:23.584121
1530195,2023-03-13 13:20:17,2023-03-13 13:47:16.935494
1530196,2023-03-13 13:31:16,2023-03-13 13:58:52.595710
1530197,2023-03-13 13:33:53,2023-03-13 13:48:53.391529
1530198,2023-03-13 13:33:56,2023-03-13 13:49:06.518161
1530199,2023-03-13 13:34:42,2023-03-13 14:11:00.558411
1530200,2023-03-13 13:34:56,2023-03-13 13:50:24.278441
1530201,2023-03-13 13:37:08,2023-03-13 13:52:40.759239
1530202,2023-03-13 13:39:30,2023-03-13 13:59:08.216248
1530203,2023-03-13 13:41:01,2023-03-13 13:56:03.493350
1530204,2023-03-13 13:44:03,2023-03-13 13:59:28.420691
1530205,2023-03-13 13:44:32,2023-03-13 14:03:31.013652
1530206,2023-03-13 13:56:47,2023-03-13 14:59:56.264128
1530207,2023-03-13 14:00:56,2023-03-13 14:16:35.016126
1530208,2023-03-13 14:03:04,2023-03-13 14:19:40.390993
1530209,2023-03-13 14:03:27,2023-03-13 14:18:31.433421
1530210,2023-03-13 14:04:01,2023-03-13 14:19:08.337970
1530211,2023-03-13 14:06:50,2023-03-13 14:24:05.893954
1530212,2023-03-13 14:09:11,2023-03-13 14:24:16.289404
1530213,2023-03-13 14:12:30,2023-03-13 14:27:58.297263
1530214,2023-03-13 14:15:37,2023-03-13 14:31:52.355110
1530215,2023-03-13 14:16:16,2023-03-13 14:31:54.566650
1530216,2023-03-13 14:18:06,2023-03-13 14:34:31.458079
1530217,2023-03-13 14:18:28,2023-03-13 14:33:47.622446
1530218,2023-03-13 14:18:44,2023-03-13 14:43:26.931180
1530219,2023-03-13 14:20:17,2023-03-13 14:35:46.562857
1530220,2023-03-13 14:28:27,2023-03-13 14:48:17.357833
1530221,2023-03-13 14:36:11,2023-03-13 14:53:25.395073
1530222,2023-03-13 14:39:43,2023-03-13 14:55:43.286903
1530223,2023-03-13 14:44:36,2023-03-13 15:00:02.197836
1530224,2023-03-13 14:44:45,2023-03-13 15:00:13.461912
1530225,2023-03-13 14:44:49,2023-03-13 15:00:17.445502
1530226,2023-03-13 14:44:53,2023-03-13 15:01:04.421024
1530227,2023-03-13 14:47:37,2023-03-13 15:03:06.868652
1530228,2023-03-13 14:48:07,2023-03-13 15:03:14.378515
1530229,2023-03-13 14:50:14,2023-03-13 15:05:45.966116
1530230,2023-03-13 14:51:30,2023-03-13 15:06:46.615443
1530231,2023-03-13 14:54:08,2023-03-13 15:09:20.256386
1530232,2023-03-13 14:55:14,2023-03-13 15:16:49.599570
1530233,2023-03-13 14:55:54,2023-03-13 15:12:30.554065
1530234,2023-03-13 14:55:59,2023-03-13 15:11:06.594413
1530235,2023-03-13 14:57:45,2023-03-13 15:14:10.101621
1530236,2023-03-13 14:57:52,2023-03-13 15:15:03.274058
1530237,2023-03-13 15:03:14,2023-03-13 15:33:23.481192
1530238,2023-03-13 15:03:46,2023-03-13 15:18:55.017846
1530239,2023-03-13 15:05:13,2023-03-13 15:24:11.699391
1530240,2023-03-13 15:11:37,2023-03-13 15:29:01.041280
1530241,2023-03-13 15:12:50,2023-03-13 15:43:32.449799
1530242,2023-03-13 15:15:07,2023-03-13 15:30:07.909743
1530243,2023-03-13 15:17:54,2023-03-13 15:36:52.296846
1530244,2023-03-13 15:20:59,2023-03-13 15:36:12.485222
1530245,2023-03-13 15:21:37,2023-03-13 15:37:36.122616
1530246,2023-03-13 15:22:41,2023-03-13 15:39:14.215580
1530247,2023-03-13 15:24:36,2023-03-13 15:41:56.401707
1530248,2023-03-13 15:30:44,2023-03-13 15:46:53.785472
1530249,2023-03-13 15:32:43,2023-03-13 15:47:58.738398
1530250,2023-03-13 15:35:44,2023-03-13 15:52:56.366665
1530251,2023-03-13 15:36:34,2023-03-13 15:53:02.404464
1530252,2023-03-13 15:41:26,2023-03-13 15:57:34.045827
1530253,2023-03-13 15:42:09,2023-03-13 15:58:04.726170
1530254,2023-03-13 15:45:26,2023-03-13 16:00:50.348948
1530255,2023-03-13 15:49:17,2023-03-13 16:06:19.032421
1530256,2023-03-13 15:49:21,2023-03-13 16:05:27.081738
1530257,2023-03-13 15:57:20,2023-03-13 16:13:15.353377
1530258,2023-03-13 15:58:04,2023-03-13 16:15:26.735678
1530259,2023-03-13 15:58:15,2023-03-13 16:13:42.898505
1530260,2023-03-13 16:01:40,2023-03-13 16:17:25.680839
1530261,2023-03-13 16:02:39,2023-03-13 16:18:40.672050
1530262,2023-03-13 16:02:42,2023-03-13 16:19:06.545367
1530263,2023-03-13 16:08:11,2023-03-13 16:24:32.084286
1530264,2023-03-13 16:09:57,2023-03-13 16:25:22.094969
1530265,2023-03-13 16:10:15,2023-03-13 16:25:16.400846
1530266,2023-03-13 16:12:21,2023-03-13 16:31:07.217732
1530267,2023-03-13 16:17:53,2023-03-13 16:32:53.549729
1530268,2023-03-13 16:17:57,2023-03-13 16:34:09.797734
1530269,2023-03-13 16:21:35,2023-03-13 16:37:53.056817
1530270,2023-03-13 16:26:15,2023-03-13 16:44:08.382038
1530271,2023-03-13 16:31:23,2023-03-13 16:46:27.957483
1530272,2023-03-13 16:34:58,2023-03-13 16:51:03.567665
1530273,2023-03-13 16:37:54,2023-03-13 16:53:09.326271
1530274,2023-03-13 16:40:24,2023-03-13 16:56:13.751321
1530275,2023-03-13 16:47:46,2023-03-13 17:05:23.284347
1530276,2023-03-13 16:55:36,2023-03-13 17:10:38.168675
1530277,2023-03-13 16:55:49,2023-03-13 17:11:59.554809
1530278,2023-03-13 16:59:46,2023-03-13 17:17:54.898413
1530279,2023-03-13 17:02:12,2023-03-13 17:17:14.252253
1530280,2023-03-13 17:04:21,2023-03-13 17:20:14.927509
1530281,2023-03-13 17:05:08,2023-03-13 17:23:27.434666
1530282,2023-03-13 17:07:23,2023-03-13 17:22:28.767095
1530283,2023-03-13 17:07:25,2023-03-13 17:23:10.432166
1530284,2023-03-13 17:09:06,2023-03-13 17:26:29.216739
1530285,2023-03-13 17:10:41,2023-03-13 17:30:32.480342
1530286,2023-03-13 17:13:54,2023-03-13 17:32:43.054451
1530287,2023-03-13 17:15:40,2023-03-13 17:31:10.893705
1530288,2023-03-13 17:17:02,2023-03-13 17:32:25.570653
1530289,2023-03-13 17:22:28,2023-03-13 17:37:31.184918
1530290,2023-03-13 17:23:56,2023-03-13 17:39:51.876759
1530291,2023-03-13 17:24:02,2023-03-13 17:40:57.882567
1530292,2023-03-13 17:26:03,2023-03-13 18:15:56.221174
1530293,2023-03-13 17:26:50,2023-03-13 17:41:52.045940
1530294,2023-03-13 17:28:35,2023-03-13 17:44:05.230847
1530295,2023-03-13 17:29:42,2023-03-13 17:46:36.501258
1530296,2023-03-13 17:29:44,2023-03-13 17:46:35.889816
1530297,2023-03-13 17:40:35,2023-03-13 17:56:12.862677
1530298,2023-03-13 17:40:37,2023-03-13 17:56:11.262585
1530299,2023-03-13 17:43:25,2023-03-13 18:03:07.311588
1530300,2023-03-13 17:48:07,2023-03-13 18:03:44.833948
1530301,2023-03-13 17:49:24,2023-03-13 18:05:01.981071
1530302,2023-03-13 17:51:35,2023-03-13 18:09:31.741500
1530303,2023-03-13 17:52:23,2023-03-13 18:07:51.618102
1530304,2023-03-13 17:54:03,2023-03-13 18:33:35.631429
1530305,2023-03-13 17:57:21,2023-03-13 18:38:21.055953
1530306,2023-03-13 17:57:24,2023-03-13 18:12:47.846713
1530307,2023-03-13 17:59:26,2023-03-13 18:14:39.410458
1530308,2023-03-13 17:59:50,2023-03-13 18:18:29.525837
1530309,2023-03-13 18:00:01,2023-03-13 18:15:26.433457
1530310,2023-03-13 18:05:36,2023-03-13 18:30:46.681770
1530311,2023-03-13 18:10:39,2023-03-13 18:25:41.140212
1530312,2023-03-13 18:18:49,2023-03-13 18:36:30.245988
